,details,Etat,Marque,Prix,Adresse,Image_link
1379,"<h1 class=""listing-item__header"">
    Lenovo IdeaPad 5 2023 i7 12th gen neuf
</h1>",Neuf,Lenovo,370 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/61d855cd6cdff808dd445fea65c4e4fa/-/horizon-files-prod/ed/picture/q56d29zx/876492134befb0118aad92af5c3e78fd9e42ae61.jpg
1380,"<h1 class=""listing-item__header"">
    MacBook Pro M3 MAX 4t 64 go
</h1>",Neuf,Apple,3 650 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/63a87b0483b9b0af1bff73bdcda2bfbe/-/horizon-files-prod/ed/picture/qq42kwvj/28de21ee663cfec4f45100070628afc89bb5f42d.jpg
1381,"<h1 class=""listing-item__header"">
    Dell 3560/i7/512G/16G
</h1>",Neuf,Dell,250 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/53b9f01b515b5ced99981cca6ef8bb9f/-/horizon-files-prod/ed/picture/q56d87mp/09d8de05a70007452bda82ef47a36678a4fdaab7.jpg
1382,"<h1 class=""listing-item__header"">
    Gamer Asus ROG Zephyrus G14 GA401QM . Core i9 5900HS de 11th
</h1>",Venant,ASUS,575 000 ,Hlm,https://i.roamcdn.net/hz/ed/listing-thumb-543w/40a9266e215ce44c97eb9fa3b78388ca/-/horizon-files-prod/ed/picture/q9mj2rnj/52a3c48035bea174c242543be600f85e3b6e7e06.jpg
1383,"<h1 class=""listing-item__header"">
    Dell i5 8th ssd 256g ram 16g
</h1>",Venant,Dell,165 000 ,Yoff,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f64057f6da2348ffa45d188b201abe10/-/horizon-files-prod/ed/picture/qde7zdd8/e2ce2cc2b5545bec42698aa8b6aa04e37750b9ac.jpg
1384,"<h1 class=""listing-item__header"">
    ASUS VIVOBOOK I7-10GEN/16GO/512SSD
</h1>",Neuf,ASUS,350 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/28100579c0e219dcfff43b5acacce3b1/-/horizon-files-prod/ed/picture/q8v4dgqp/4d0fff6e809692b628b41d45db40e5e65be7c1e8.jpg
1385,"<h1 class=""listing-item__header"">
    Bureu dell i5 disk 500go rm 8gb ecrn 22p+wifi
</h1>",Venant,Dell,75 000 ,Keur Massar,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ae3f218c0d5c144fdfa54f50fc44476a/-/horizon-files-prod/ed/picture/q44nmpvv/aeaf3104aca2e9c686d6b99bd6a9d09aa887c87c.jpg
1386,"<h1 class=""listing-item__header"">
    MacBook Pro Touch Bar 2018 13“
</h1>",Neuf,Apple,350 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c530e250a534a4fff784180ccbd6807b/-/horizon-files-prod/ed/picture/qv4w09d5/58ea7d370995eddcc59ed260c55441a2055fc81d.jpg
1387,"<h1 class=""listing-item__header"">
    Écrans pc HP et Dell 24 pouces hdmi
</h1>",Venant,Dell,60 000 ,Yoff,https://i.roamcdn.net/hz/ed/listing-thumb-543w/542ad0c8463d71fe1d1b6e9e9870d824/-/horizon-files-prod/ed/picture/qxjpnw24/c726546c9044580a1c438f2772d600a8f32457cc.jpg
1388,"<h1 class=""listing-item__header"">
    GAMER HAUT DE GAMME
</h1>",Neuf,Autre,1 ,Cité keur gorgui,https://i.roamcdn.net/hz/ed/listing-thumb-543w/bc554ff06955b5f5f5d3c5b8fb3bb76c/-/horizon-files-prod/ed/picture/qngpnve9/91835067c8c5a98a5ae71edadcf5b76006f0bab0.jpg
1389,"<h1 class=""listing-item__header"">
    MACBOOK PRO 14 pouces M3 RAM 8GB DD SSD 512GB
</h1>",Neuf,Apple,1 000 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e79e18425cf1f44f8c75222db6c659b4/-/horizon-files-prod/ed/picture/qwep9ne6/0e1f607322e3d9e2c89f70a75678188c4c0997e1.jpg
1390,"<h1 class=""listing-item__header"">
    Microsoft surface go2
</h1>",Venant,Microsoft Surface,140 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/95f241c50ae542f0e2e4d5b4e024388b/-/horizon-files-prod/ed/picture/q0g7xneg/e4b2ae95bf66e7f5bc9c59ca16ce95610c657b0a.jpg
1391,"<h1 class=""listing-item__header"">
    Hp elitebook 840 g6
</h1>",Venant,HP,180 000 ,Gueule-Tapée,https://i.roamcdn.net/hz/ed/listing-thumb-543w/da9d1ba33da904d1d1c7f9a7def5b4d0/-/horizon-files-prod/ed/picture/qrz8kn99/41749abc5ab7ebf21aa551c289fd107ea1328df5.jpg
1392,"<h1 class=""listing-item__header"">
    Hp elitebook 840 G4
</h1>",Venant,HP,135 000 ,Yoff,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2a0c91feaf6001fc4a8a6d4f14c8a2b7/-/horizon-files-prod/ed/picture/qde7z06m/dafc3c551ce0af839370ae1de67b445418a6a6b6.jpg
1393,"<h1 class=""listing-item__header"">
    MacBook M1 Pro 14’’ (2021)
</h1>",Neuf,Apple,850 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/dba4a10778c486dcbd2d9fe71f674885/-/horizon-files-prod/ed/picture/qm5gk6dj/9d14f3d6a5dbc44d8a59446dfd8c471bfe5bf1c6.jpg
1394,"<h1 class=""listing-item__header"">
    Lenovo ideaPad Flex 5 ( 2023 ) tactile
</h1>",Venant,Lenovo,300 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/03db38b185fd14f9f7ab8375d72daaa1/-/horizon-files-prod/ed/picture/qwep9z20/0371ce104856d8a732f720dbac6a5be616ceacbe.jpg
1395,"<h1 class=""listing-item__header"">
    Gamer LEGION 82XT Ryzen7
</h1>",Venant,Lenovo,6 750 000 ,Hlm,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4129eabdc801ad9af3074b92bd4cc3fa/-/horizon-files-prod/ed/picture/q8v42pkr/90e0278e9a2c7b314cb294c4d8f5452fb301afeb.jpg
1396,"<h1 class=""listing-item__header"">
    Gamer Hp OMEN Laptop 15-ek0xxx core i5 de 10th processeur
</h1>",Venant,HP,395 000 ,Hlm,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ce1a6451ff19a8cf79776cf0ce0ec7b5/-/horizon-files-prod/ed/picture/q6xd2nrn/ae374aa587989fba28fb4fa1ef4553b2231aa8a2.jpg
1397,"<h1 class=""listing-item__header"">
    Gamer Laptop 15-dk2xxx core i7 de 11th processeu
</h1>",Venant,HP,525 000 ,Hlm,https://i.roamcdn.net/hz/ed/listing-thumb-543w/460121e6d4f0dce0c8e6a6083590b42f/-/horizon-files-prod/ed/picture/qgqwkppn/8379cc986822d2c2e48987c546dcce1ac73c79b4.jpg
1398,"<h1 class=""listing-item__header"">
    LENOVO THINKPAD T14 10th generation
</h1>",Venant,Lenovo,260 000 ,Hann maristes,https://i.roamcdn.net/hz/ed/listing-thumb-543w/09d1c991d28776dcb65e87ce00472772/-/horizon-files-prod/ed/picture/qq42k9zk/ba055eaf9e2a287d892cc7eba7b159f114b537c4.jpg
1399,"<h1 class=""listing-item__header"">
    HP OMEN Gaming 10th Generation
</h1>",Venant,HP,450 000 ,Hann maristes,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9824bac18e8c26c1cfbac1a2c61300a2/-/horizon-files-prod/ed/picture/qngp5z5k/43970063d10dba1be0e4824c735d2810457a16b1.jpg
1400,"<h1 class=""listing-item__header"">
    Lenovo T14 ThinkPad 11th
</h1>",Venant,Lenovo,275 000 ,Hann maristes,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f354f9c3a30e8af298597ca07a09652b/-/horizon-files-prod/ed/picture/q44njq02/7516205f0d33ab70a0a20358902d90bfdfcc15c5.jpg
1401,"<h1 class=""listing-item__header"">
    HP OMEN Gaming
</h1>",Venant,HP,430 000 ,Hann maristes,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5487212251a23451fe1a898478f8155c/-/horizon-files-prod/ed/picture/qv4wm5dj/1d048f8f086a921b898816102e6f5ee82a397b93.jpg
1402,"<h1 class=""listing-item__header"">
    Dell PRECISION 5680 intel core i7 2.5Ghz 13th gen (20coeurs)
</h1>",Neuf,Dell,850 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e2668c2daa5aaea9e9ba47e9b3d14661/-/horizon-files-prod/ed/picture/qngpk79z/32459a6517f653fed9bd24974e64b11a3c6a06e7.jpg
1403,"<h1 class=""listing-item__header"">
    Acer Aspire 5
</h1>",Venant,Acer,350 000 ,Hann maristes,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2d782dede10a24d1032190774a3605c4/-/horizon-files-prod/ed/picture/q0g7xkq8/121c912b9d13cc85f29431dc1099a31a0277817d.jpg
1404,"<h1 class=""listing-item__header"">
    Dell latitude E-7740
</h1>",Venant,Dell,105 000 ,Almadies 2,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f66fc74d85fe7a5eec54b1ad5b7e25cc/-eyJvciI6MTgwfQ%3D%3D/horizon-files-prod/ed/picture/q6xxged4/06c561dd95769b84db004f72ceeabdd869a2b1e0.jpg
1405,"<h1 class=""listing-item__header"">
    All in one Dell 7440
</h1>",Venant,Dell,220 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d9239dfa8f6e639e4e328467b225f2cf/-/horizon-files-prod/ed/picture/qzvpq4wx/c3179750361840213d045f2aa0323fd7a74601ad.jpg
1406,"<h1 class=""listing-item__header"">
    MacBook Air M2    Ram: 8GB / Disk: 512 SSD
</h1>",Venant,Apple,650 000 ,Zone de captage,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3e14fa55b029b3fdfcad174aa648f55d/-/horizon-files-prod/ed/picture/q78wdjej/ee34e3c0c0bd26c04e94988d467044aca60b116b.jpg
1407,"<h1 class=""listing-item__header"">
    Promo☄️Hp EliteBook 840 Corei5
</h1>",Neuf,HP,150 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fe9cf1835f4a18e93dc47f3a7b77b0ec/-/horizon-files-prod/ed/picture/qrz8krwq/dcbbfa81a6b76abac8489ebdeafb7f7d3bbb487b.jpg
1408,"<h1 class=""listing-item__header"">
    Msi Gamer Corei7 Rtx 8giga dédié Ram32 1To ssd
</h1>",Neuf,MSI,500 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3dcca3c71c215e8efd9452fcc4bb90b8/-/horizon-files-prod/ed/picture/q56d2pq5/6916b284b7fca3ddb49f762ddcb300cd8811c664.jpg
1409,"<h1 class=""listing-item__header"">
    ASUS PROART STUDIO BOOK
</h1>",Neuf,ASUS,1 550 000 ,Yoff,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0793d319089018203b9cb00289707c27/-/horizon-files-prod/ed/picture/qngpk9km/70e0e4421a62ce485ede6946c487f682420f912e.jpg
1410,"<h1 class=""listing-item__header"">
    Lenovo X1 CARBON i7
</h1>",Venant,Lenovo,125 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6812bf7952f179abd3c047e8634839a2/-/horizon-files-prod/ed/picture/qzvpq86v/dd237b76ef04dadfd38112e2d7bc5259a77048f9.jpg
1411,"<h1 class=""listing-item__header"">
    Dell core i5 disc ssd 180g ram 8g
</h1>",Venant,Dell,55 000 ,Yoff,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b97c1aed8fa48555a78de5e879659c97/-/horizon-files-prod/ed/picture/qngpk9w0/a6c6bdb59d47a5dada811194848210ffd2cda4d7.jpg
1412,"<h1 class=""listing-item__header"">
    Vente Samsung Odyssey G30D
</h1>",Neuf,Samsung,195 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/bf79717bcd32db2f198296a87ad16abe/-/horizon-files-prod/ed/picture/q2j02kk8/8c70c8158c4e861d0f385b6cadbc55f801f5ce11.jpg
1413,"<h1 class=""listing-item__header"">
    HP Zbook Firefly 14 G8 Cor i5
</h1>",Neuf,HP,260 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/86f1dcfb27e3776d5fd53b2aaf1856d4/-/horizon-files-prod/ed/picture/qwep8440/f3fb062e3f3b501085b524618070940b9d8cc44c.jpg
1414,"<h1 class=""listing-item__header"">
    MacBook Pro /16G/256G/i5
</h1>",Venant,Apple,300 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/407e35c15477b105af7f9439c485106d/-/horizon-files-prod/ed/picture/qq42gjpk/7b45bd12fd89436eb6597d612a2953aa49e3abd1.jpg
1415,"<h1 class=""listing-item__header"">
    Acer Aspire 3 I5-11Th/12go/512ssd
</h1>",Neuf,Acer,350 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/cb9e8e6f1176aff50e4dcafc2d2fc828/-/horizon-files-prod/ed/picture/q0g7xkww/4dadd0be6f1d50639bfe8b6a20cef8018c08a7b7.jpg
1416,"<h1 class=""listing-item__header"">
    Dell Latitude 5440 I5-13gen /16Go/512ssd
</h1>",Neuf,Dell,400 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/cb7c50e10211709918471beb9e759714/-/horizon-files-prod/ed/picture/qgqwwx82/9b82875507b8feac21e68b86a9b341a7bbc2771b.jpg
1417,"<h1 class=""listing-item__header"">
    HP ProBook 635 Aero G7
</h1>",Venant,HP,150 000 ,Derkle,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4e11de6e3fd48825a00907867947e8c7/-/horizon-files-prod/ed/picture/qngpkpjg/b91c97cb80d8bad8a4501f3cb109e2fb81076f72.jpg
1418,"<h1 class=""listing-item__header"">
    Mac Book Air Puce M2
</h1>",Neuf,Apple,575 000 ,Cambérène,https://i.roamcdn.net/hz/ed/listing-thumb-543w/46a5323cf0b2b5ed818503681ff1b4d0/-/horizon-files-prod/ed/picture/qv4w5d98/6ac1b9c91badce347e5a653b2ed6b42662245100.jpg
1419,"<h1 class=""listing-item__header"">
    MACBOOK PRO M3 MAX
</h1>",Neuf,Apple,2 850 000 ,Cité keur gorgui,https://i.roamcdn.net/hz/ed/listing-thumb-543w/25105ff55e3abdb3d61b15ee992b5912/-/horizon-files-prod/ed/picture/q448qe42/168fe249668a7d8139df64509afcaa90908c60b1.jpg
1420,"<h1 class=""listing-item__header"">
    DELL INSPIRON 15 PLUS 7620 I7-12GEN/16GO/1TO/RTX3060
</h1>",Neuf,Dell,650 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fc152becbc0f61ec3cc5dbce98f5b60d/-/horizon-files-prod/ed/picture/qj4qdq4v/96a92b9910b7bf65a144575385b8f334b762db1c.jpg
1421,"<h1 class=""listing-item__header"">
    Lonovo thinpad A6
</h1>",Venant,Lenovo,130 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/426fa8d03e26fee3894706c03d779173/-/horizon-files-prod/ed/picture/qpdm5mdp/510ebae7943ca8c6bc43243935b3f2751d983050.png
1422,"<h1 class=""listing-item__header"">
    Macbook Pro 2020
</h1>",Venant,Apple,350 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/45e348b7bbf6376706ca10f10cf5238c/-/horizon-files-prod/ed/picture/qenvmq6z/08515e92f1e3c86a895d49d5997a53f3326ea138.jpg
1423,"<h1 class=""listing-item__header"">
    Dell 7480 i5 neuf
</h1>",Neuf,Dell,160 000 ,Amitié,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3f4f6300892c3f44d70391385c4a3fb6/-/horizon-files-prod/ed/picture/q56d2w40/e5ebfb43878af0cf8d45f1f0da9170997bbcf229.jpg
1424,"<h1 class=""listing-item__header"">
    Hp 840 g6 i5 neuf
</h1>",Neuf,HP,230 000 ,Amitié,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c7ec0aa1eeebbb69c0a3be077e2e3e07/-/horizon-files-prod/ed/picture/qkr8dm5v/7c5284e7bc0a8f4cbb9c023632782f5c1e9d1f45.jpg
1425,"<h1 class=""listing-item__header"">
    Hp elitebook 845 G7
</h1>",Venant,HP,330 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/91df921d3b55792a8a964c1069779ac2/-/horizon-files-prod/ed/picture/q8v49dm0/c3d5ec159b5327dae0bf2a936a22a829420894b7.jpg
1426,"<h1 class=""listing-item__header"">
    Surface laptop3 i5
</h1>",Neuf,Microsoft Surface,240 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2f53b832031cd937ad25f200364c09ab/-/horizon-files-prod/ed/picture/qgqw8rq8/7a60741e11de2c4fc9f18012ae10c759a0f2f47c.jpg
1427,"<h1 class=""listing-item__header"">
    Msi Gamer Corei7 1To ssd Ram32 Rtx 8Giga dédié
</h1>",Neuf,MSI,500 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e8c4cb330770a27cec3ebeb84b003c50/-/horizon-files-prod/ed/picture/qq42k704/921aea4df00672e7fdc66681853f3d4957e43a97.jpg
1428,"<h1 class=""listing-item__header"">
    LENOVO
</h1>",Neuf,Lenovo,150 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/19ae1dbafb9d1097325f1238e142e9c8/-/horizon-files-prod/ed/picture/qzvpdv4k/8393f19caec4b995e4114fc5f5f1260ec2d35a65.jpg
1429,"<h1 class=""listing-item__header"">
    MACBOOK PRO M3 MAX 4To RAM 64GO 16 POUCES AZERTY
</h1>",Neuf,Apple,3 600 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c90c7fb77b6b9bed038fee847de81211/-/horizon-files-prod/ed/picture/qgqwk97e/e1ee08585849e7c03050a7e76370595d2a014f3e.jpg
1430,"<h1 class=""listing-item__header"">
    hp victus i5 24go RAM rtx3050
</h1>",Neuf,HP,550 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c1f885a01d18b1e255dda21d84b7582e/-/horizon-files-prod/ed/picture/qpdm7dwm/3560e775c4d95b6c4f1b6f0c7858370d24d709f4.jpg
1431,"<h1 class=""listing-item__header"">
    Lenovo Thinkpad T14 Gen4 Corei7 Ram32 13Th Gen
</h1>",Neuf,Lenovo,650 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/38aa41069a3319d402e16a9001e3ef14/-/horizon-files-prod/ed/picture/qenvmq2j/774473172cc99be05ee9554aaa80b0448433056c.jpg
1432,"<h1 class=""listing-item__header"">
    Lenovo core i5 11th gen thinkbook
</h1>",Venant,Lenovo,179 900 ,Point-e,https://i.roamcdn.net/hz/ed/listing-thumb-543w/460a581824b19edb0b77a611cbd5e2c9/-/horizon-files-prod/ed/picture/qngpn4ze/1f5d9a9d4c93f4b21b1ea17fc5bec1419e2fc8b4.jpg
1433,"<h1 class=""listing-item__header"">
    Hp EliteBook 1030x360 Corei7 512ssd Ram16
</h1>",Neuf,HP,250 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7c2a7a33c1d3827313651eaeffd2cb45/-/horizon-files-prod/ed/picture/q56d2xv5/7066ec1b123d4ef77d7c8547c3124d2ae0e1172b.jpg
1434,"<h1 class=""listing-item__header"">
    Promo☄️Hp EliteBook 840 Corei5
</h1>",Neuf,HP,150 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0618fd9210d651edebd15fcc970293ad/-/horizon-files-prod/ed/picture/qxjpn2x2/0a0e30f8039d116a83178acc7aba5971de6a14ec.jpg
1435,"<h1 class=""listing-item__header"">
    Dell 5440
</h1>",Neuf,Dell,600 000 ,Gueule-Tapée,https://i.roamcdn.net/hz/ed/listing-thumb-543w/c98d6330c5568571e84b6a10e6ca97a9/-/horizon-files-prod/ed/picture/qkr8d5jn/83ba3abe56fec3b87ed2b739ddb3933cba5e8476.jpg
1436,"<h1 class=""listing-item__header"">
    𝗛𝗣 𝗭𝗕𝗢𝗢𝗞 𝟭𝟰𝗨 𝗚𝟲 | 𝗖𝗢𝗥𝗘 𝗜𝟱 | 𝟴𝗚𝗲𝗻
</h1>",Venant,HP,200 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/16505addce30391132dd02ed5b8a09b4/-/horizon-files-prod/ed/picture/q6xdrwgv/2995775ef6876e663633cada054ab00157acf30b.jpg
1437,"<h1 class=""listing-item__header"">
    iMac i5 /1terra /
</h1>",Venant,Apple,250 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/45675899a87c80238c32526802bdd986/-/horizon-files-prod/ed/picture/qngpzpnw/656a23a0684916c17cff8648ace00fd43111d48c.png
1438,"<h1 class=""listing-item__header"">
    Mac Pro 15"" 2019 Intel i7 32GB/ 500GB 4GB Graphic
</h1>",Venant,Apple,435 000 ,Yoff,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d0329796cfe6e990f6c3e87702b95cfd/-/horizon-files-prod/ed/picture/qrz8002q/a496a22637c41b7dbb1120d76e64760e0ec90483.jpg
1439,"<h1 class=""listing-item__header"">
    Hp Zbook Power 15.6  G10  i7 / 32GB / 1T ssd  RTX A1000
</h1>",Neuf,HP,1 150 000 ,Zone de captage,https://i.roamcdn.net/hz/ed/listing-thumb-543w/752ce983f4baf15388284125db949caa/-/horizon-files-prod/ed/picture/q2j05dnv/ada28ac732ce71e70704b3972782c34d0b04fa25.jpg
1440,"<h1 class=""listing-item__header"">
    HP EliteBook 840 G10 Notebook i7 16GB SSD 512
</h1>",Neuf,HP,850 000 ,Zone de captage,https://i.roamcdn.net/hz/ed/listing-thumb-543w/67d3d62766fef9b72446ae520b2b7c7f/-/horizon-files-prod/ed/picture/q78wgppn/5b26321910e0e6c812f3bd5d822e6e334aa80f45.jpg
1441,"<h1 class=""listing-item__header"">
    Lenovo P16s Gen 3  Ultra 7   32GB / 1T ssd  A500
</h1>",Neuf,Lenovo,1 200 000 ,Zone de captage,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ec9311308e222ae4d86fb769df6f9578/-/horizon-files-prod/ed/picture/q6xdvpwp/9f12f015b2e55fce1f336b49df6113bce31c3078.jpg
1442,"<h1 class=""listing-item__header"">
    HP Elitebook 830 G11  Ultra 5
</h1>",Neuf,HP,650 000 ,Zone de captage,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5543dac23e00a1e29afd4585c00aa0bf/-/horizon-files-prod/ed/picture/q78wrv8d/5ad1886ff1ea1dc908ce99d6871f1177b598fd41.png
1443,"<h1 class=""listing-item__header"">
    Dell Latitude 5450 ( tacile ) Ultra 7   32GB /512 SSD
</h1>",Neuf,Dell,950 000 ,Zone de captage,https://i.roamcdn.net/hz/ed/listing-thumb-543w/cfb8d683d2c72b8b34d63f13a2f86764/-/horizon-files-prod/ed/picture/qkr8xv7m/8855bd871e0df1b0fcb6d824ab67ab3292971c02.jpg
1444,"<h1 class=""listing-item__header"">
    HP Elitebook 840 G11  Ultra 5  scellé
</h1>",Neuf,HP,700 000 ,Zone de captage,https://i.roamcdn.net/hz/ed/listing-thumb-543w/53251bf8874f29c0a3d0ed2091649138/-/horizon-files-prod/ed/picture/qgqwjkdk/eeea4bd8e44317eac216fd7b9964bc798f040a9e.jpg
1445,"<h1 class=""listing-item__header"">
    Macbook M3 Pro 14 inch  18/1T SSD  Azerty
</h1>",Neuf,Apple,1 350 000 ,Zone de captage,https://i.roamcdn.net/hz/ed/listing-thumb-543w/52a83edcaf653e4033b2622105e713fc/-/horizon-files-prod/ed/picture/qgqwje5n/a64e534f15d3d04115334d7c945ccbee7e15aec2.jpg
1446,"<h1 class=""listing-item__header"">
    Hp elitebook 850g7
</h1>",Neuf,HP,240 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5c631072a88de1d1296788a2e9087546/-/horizon-files-prod/ed/picture/q78wd7jg/a5f4ff2327c6521a48c46bb546b9bb04d1fe8a4e.jpg
1447,"<h1 class=""listing-item__header"">
    Hp Zbook create G7
</h1>",Venant,HP,530 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4379d39ff5720ba863452a144452de52/-/horizon-files-prod/ed/picture/qzvpq4pr/327b7d460ac58d823fc7bc9f79a473be899922a5.jpg
1448,"<h1 class=""listing-item__header"">
    Hp elitebook 840 G6
</h1>",Venant,HP,175 000 ,Yoff,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e0a8a91503e3ac802f41d9d0d14a38dc/-/horizon-files-prod/ed/picture/qm5gkrpz/ace1ab445719e7893ac57e81df74484e00b6491d.jpg
1449,"<h1 class=""listing-item__header"">
    Hp EliteBook MT 46 2023 512/16
</h1>",Neuf,HP,240 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d776cc9faa844195abd745e209f8ecc7/-/horizon-files-prod/ed/picture/qv4wd5dx/4bbe2d89ca9ade96cf755bf61684a7d5a435d065.jpg
1450,"<h1 class=""listing-item__header"">
    Hp Elite DragonFly x360 i7
</h1>",Venant,HP,340 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d061bf0453c8b91d3595564f3c61abdd/-/horizon-files-prod/ed/picture/q78wjrjg/c1009b181e81ec7a63dd499477aa1cbd5e0c5290.jpg
1451,"<h1 class=""listing-item__header"">
    Lenovo ideapad flex yoga i7 11th
</h1>",Venant,Lenovo,270 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f15e692e3d1837df50b933a7ef0d8e47/-/horizon-files-prod/ed/picture/qngpkdxk/1a0d89b9a532bc7b1a16eda6bc3bf06d1a6bd763.jpg
1452,"<h1 class=""listing-item__header"">
    MacBook Air M2 (2022) 13.3 pouces
</h1>",Neuf,Apple,600 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/81d76ae194b91b7fedbdb4b211efcb4e/-/horizon-files-prod/ed/picture/q0g7x2wz/4b666903b386a01896d9780b8196781add5d9c15.jpg
1453,"<h1 class=""listing-item__header"">
    Hp ElitBook 840 G8
</h1>",Venant,HP,275 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e8c0a9b243eea9fe036770da090cf43e/-/horizon-files-prod/ed/picture/q9mj2896/2a51114898fe7b5fb3f9a60bda08c98fa3c54d46.jpg
1454,"<h1 class=""listing-item__header"">
    Hp EliteBook 840 G7
</h1>",Venant,HP,225 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7ccf1754f67537465baefd05b04cab7c/-/horizon-files-prod/ed/picture/qv4w0pex/2815555373c90308cd9332824f72d876e3abaf13.jpg
1455,"<h1 class=""listing-item__header"">
    MacBook Pro 16"" M3 Pro
</h1>",Neuf,Apple,1 350 000 ,Sicap Sacré-cœur,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8bfe751e40caefab73e4555bd5fd3094/-/horizon-files-prod/ed/picture/q44nmkn2/49f83036a99cb1086e718efb5f471a2be945b3e2.png
1456,"<h1 class=""listing-item__header"">
    Promo Hp elitbook 840
</h1>",Venant,HP,275 000 ,Hlm,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e679df328657aeb75bf49c04ef71b5b7/-/horizon-files-prod/ed/picture/qenvmn6k/047d7f32a4c390ea7013272b02beb08788365d24.jpg
1457,"<h1 class=""listing-item__header"">
    HP EliteBook 850 G8 15.6""  i5-1165G7  16 GB RAM - 512 GB SSD
</h1>",Venant,HP,350 000 ,Grand-Yoff,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ec2f61312120366658ef4494eb8aa63d/-/horizon-files-prod/ed/picture/q2j02jej/763141c79242781c9fc37c035acff490d0b82b5e.png
